249,13.0
250,10.0
251,11.0
252,4.0
253,7.0
254,6.0
255,12.0
256,12.0
257,9.0
258,11.0
259,7.0
260,14.0
261,8.0
262,8.0
263,3.0
264,7.0
265,11.0
266,11.0
267,7.0
268,9.0
269,7.0
270,7.0
271,11.0
272,8.0
273,11.0
274,7.0
275,9.0
276,6.0
277,9.0
278,11.0
279,11.0
280,1.0
281,9.0
282,10.0
283,4.0
284,10.0
285,4.0
286,9.0
287,8.0
288,7.0
289,6.0
290,7.0
291,3.0
292,7.0
293,7.0
294,3.0
295,4.0
296,6.0
297,8.0
298,14.0
299,8.0
300,8.0
301,13.0
302,15.0
303,6.0
304,5.0
305,3.0
306,14.0
307,8.0
308,7.0
309,3.0
310,15.0
311,12.0
312,11.0
313,3.0
314,11.0
315,12.0
316,8.0
317,12.0
318,16.0
319,11.0
320,10.0
321,5.0
322,7.0
323,10.0
324,7.0
325,15.0
326,8.0
327,8.0
328,8.0
329,12.0
330,8.0
331,1.0
332,6.0
333,15.0
334,11.0
335,18.0
336,8.0
337,2.0
338,12.0
339,7.0
340,9.0
341,11.0
342,16.0
343,13.0
344,6.0
345,14.0
346,13.0
347,7.0
348,14.0
349,6.0
350,10.0
351,2.0
352,6.0
353,14.0
354,8.0
355,11.0
356,5.0
357,14.0
358,13.0
359,10.0
360,8.0
361,6.0
362,8.0
363,16.0
364,5.0
365,6.0
366,16.0
367,7.0
368,10.0
369,10.0
370,7.0
371,11.0
372,8.0
373,9.0
374,5.0
375,13.0
376,10.0
377,9.0
378,12.0
379,1.0
380,3.0
381,17.0
382,12.0
383,16.0
384,17.0
385,7.0
386,4.0
387,13.0
388,14.0
389,11.0
390,16.0
391,15.0
392,21.0
393,17.0
394,4.0
395,12.0
396,5.0
397,18.0
398,9.0
399,10.0
400,13.0
401,12.0
402,17.0
403,8.0
404,9.0
405,10.0
406,8.0
407,6.0
408,12.0
409,13.0
410,6.0
411,14.0
412,18.0
413,12.0
414,15.0
415,7.0
416,19.0
417,13.0
418,6.0
419,14.0
420,13.0
421,17.0
422,22.0
423,14.0
424,10.0
425,15.0
426,12.0
427,16.0
428,13.0
429,15.0
430,16.0
431,14.0
432,13.0
433,16.0
434,12.0
435,11.0
436,18.0
437,10.0
438,14.0
439,12.0
440,15.0
441,18.0
442,14.0
443,12.0
444,15.0
445,11.0
446,13.0
447,18.0
448,16.0
449,10.0
450,15.0
451,16.0
452,10.0
453,9.0
454,14.0
455,20.0
456,15.0
457,12.0
458,10.0
459,7.0
460,14.0
461,14.0
462,12.0
463,19.0
464,19.0
465,15.0
466,17.0
467,15.0
468,13.0
469,16.0
470,14.0
471,10.0
472,9.0
473,17.0
474,19.0
475,11.0
476,10.0
477,12.0
478,14.0
479,16.0
480,13.0
481,19.0
482,12.0
483,10.0
484,20.0
485,18.0
486,14.0
487,15.0
488,11.0
489,15.0
490,12.0
491,13.0
492,10.0
493,18.0
494,9.0
495,11.0
496,7.0
497,15.0
498,15.0
499,14.0
500,12.0
501,16.0
502,13.0
503,20.0
504,14.0
505,15.0
506,12.0
507,10.0
508,13.0
509,16.0
510,15.0
511,18.0
512,11.0
513,11.0
514,14.0
515,10.0
516,17.0
517,20.0
518,15.0
519,13.0
520,9.0
521,15.0
522,11.0
523,15.0
524,14.0
525,12.0
526,20.0
527,17.0
528,16.0
529,13.0
530,15.0
531,14.0
532,14.0
533,14.0
534,12.0
535,17.0
536,12.0
537,21.0
538,17.0
539,12.0
540,15.0
541,17.0
542,14.0
543,13.0
544,17.0
545,18.0
546,17.0
547,19.0
548,8.0
549,15.0
550,11.0
551,9.0
552,7.0
553,17.0
554,17.0
555,11.0
556,13.0
557,15.0
558,13.0
559,14.0
560,18.0
561,19.0
562,19.0
563,19.0
564,16.0
565,15.0
566,21.0
567,13.0
568,17.0
569,17.0
570,12.0
571,15.0
572,15.0
573,14.0
574,19.0
575,14.0
576,11.0
577,14.0
578,16.0
579,11.0
580,17.0
581,13.0
582,13.0
583,16.0
584,14.0
585,17.0
586,18.0
587,19.0
588,15.0
589,15.0
590,21.0
591,18.0
592,12.0
593,14.0
594,14.0
595,12.0
596,14.0
597,14.0
598,11.0
599,17.0
600,17.0
601,16.0
602,14.0
603,13.0
604,11.0
605,19.0
606,19.0
607,11.0
608,20.0
609,23.0
610,24.0
611,17.0
612,14.0
613,18.0
614,12.0
615,14.0
616,16.0
617,15.0
618,13.0
619,19.0
620,13.0
621,19.0
622,12.0
623,19.0
624,19.0
625,14.0
626,17.0
627,10.0
628,20.0
629,13.0
630,18.0
631,8.0
632,17.0
633,13.0
634,18.0
635,15.0
636,26.0
637,20.0
638,16.0
639,9.0
640,11.0
641,17.0
642,17.0
643,14.0
644,13.0
645,17.0
646,12.0
647,12.0
648,15.0
649,14.0
650,14.0
651,16.0
652,15.0
653,19.0
654,14.0
655,21.0
656,15.0
657,17.0
658,16.0
659,23.0
660,14.0
661,14.0
662,10.0
663,16.0
664,11.0
665,16.0
666,10.0
667,17.0
668,19.0
669,17.0
670,12.0
671,18.0
672,22.0
673,14.0
674,13.0
675,9.0
676,22.0
677,14.0
678,10.0
679,16.0
680,9.0
681,18.0
682,19.0
683,21.0
684,16.0
685,16.0
686,17.0
687,13.0
688,20.0
689,10.0
690,22.0
691,18.0
692,13.0
693,17.0
694,11.0
695,16.0
696,22.0
697,14.0
698,18.0
699,10.0
700,8.0
701,20.0
702,12.0
703,22.0
704,17.0
705,10.0
706,19.0
707,15.0
708,12.0
709,11.0
710,17.0
711,19.0
712,17.0
713,16.0
714,8.0
715,16.0
716,16.0
717,14.0
718,15.0
719,15.0
720,11.0
721,14.0
722,18.0
723,11.0
724,17.0
725,11.0
726,15.0
727,10.0
728,19.0
729,17.0
730,11.0
731,18.0
732,14.0
733,22.0
734,22.0
735,12.0
736,11.0
737,18.0
738,17.0
739,17.0
740,16.0
741,7.0
742,15.0
743,13.0
744,23.0
745,14.0
746,21.0
747,18.0
748,13.0
749,15.0
750,21.0
751,14.0
752,17.0
753,20.0
754,23.0
755,15.0
756,8.0
757,11.0
758,15.0
759,16.0
760,24.0
761,14.0
762,14.0
763,15.0
764,16.0
765,14.0
766,14.0
767,18.0
768,16.0
769,17.0
770,11.0
771,17.0
772,18.0
773,14.0
774,20.0
775,17.0
776,12.0
777,16.0
778,21.0
779,22.0
780,13.0
781,13.0
782,10.0
783,17.0
784,17.0
785,17.0
786,19.0
787,13.0
788,17.0
789,19.0
790,10.0
791,14.0
792,8.0
793,17.0
794,14.0
795,10.0
796,14.0
797,7.0
798,15.0
799,13.0
800,8.0
801,17.0
802,18.0
803,9.0
804,12.0
805,19.0
806,15.0
807,17.0
808,15.0
809,18.0
810,15.0
811,18.0
812,15.0
813,23.0
814,19.0
815,13.0
816,2.0
817,17.0
818,12.0
819,14.0
820,15.0
821,13.0
822,16.0
823,12.0
824,21.0
825,14.0
826,20.0
827,14.0
828,15.0
829,13.0
830,15.0
831,13.0
832,16.0
833,14.0
834,20.0
835,9.0
836,17.0
837,20.0
838,13.0
839,17.0
840,16.0
841,10.0
842,12.0
843,19.0
844,14.0
845,13.0
846,11.0
847,10.0
848,3.0
849,18.0
850,16.0
851,6.0
852,18.0
853,21.0
854,14.0
855,7.0
856,14.0
857,13.0
858,11.0
859,10.0
860,18.0
861,20.0
862,5.0
863,11.0
864,12.0
865,18.0
866,20.0
867,9.0
868,19.0
869,18.0
870,13.0
871,18.0
872,15.0
873,15.0
874,14.0
875,22.0
876,12.0
877,20.0
878,19.0
879,20.0
880,9.0
881,13.0
882,21.0
883,14.0
884,26.0
885,7.0
886,16.0
887,10.0
888,18.0
889,19.0
890,15.0
891,17.0
892,17.0
893,18.0
894,17.0
895,21.0
896,13.0
897,14.0
898,13.0
899,21.0
900,13.0
901,16.0
902,14.0
903,12.0
904,11.0
905,12.0
906,17.0
907,13.0
908,9.0
909,22.0
910,20.0
911,21.0
912,7.0
913,15.0
914,16.0
915,20.0
916,13.0
917,19.0
918,15.0
919,8.0
920,18.0
921,17.0
922,22.0
923,18.0
924,17.0
925,21.0
926,17.0
927,12.0
928,15.0
929,18.0
930,18.0
931,20.0
932,16.0
933,14.0
934,16.0
935,6.0
936,11.0
937,18.0
938,13.0
939,6.0
940,17.0
941,18.0
942,17.0
943,13.0
944,15.0
945,12.0
946,11.0
947,16.0
948,15.0
949,15.0
950,20.0
951,7.0
952,16.0
953,17.0
954,20.0
955,16.0
956,14.0
957,5.0
958,17.0
959,13.0
960,19.0
961,10.0
962,15.0
963,15.0
964,16.0
965,14.0
966,16.0
967,17.0
968,23.0
969,15.0
970,20.0
971,18.0
972,14.0
973,7.0
974,14.0
975,12.0
976,18.0
977,10.0
978,20.0
979,12.0
980,10.0
981,21.0
982,18.0
983,6.0
984,19.0
985,18.0
986,21.0
987,14.0
988,19.0
989,19.0
990,16.0
991,17.0
992,11.0
993,19.0
994,15.0
995,16.0
996,16.0
997,15.0
998,17.0
999,19.0
1000,15.0
1001,23.0
1002,5.0
1003,13.0
1004,21.0
1005,16.0
1006,19.0
1007,17.0
1008,7.0
1009,20.0
1010,17.0
1011,18.0
1012,18.0
1013,14.0
1014,17.0
1015,14.0
1016,17.0
1017,18.0
1018,11.0
1019,16.0
1020,21.0
1021,12.0
1022,17.0
1023,10.0
1024,13.0
1025,7.0
1026,10.0
1027,10.0
1028,7.0
1029,17.0
1030,13.0
1031,13.0
1032,11.0
1033,24.0
1034,12.0
1035,11.0
1036,21.0
1037,17.0
1038,10.0
1039,22.0
1040,14.0
1041,15.0
1042,17.0
1043,20.0
1044,17.0
1045,10.0
1046,15.0
1047,17.0
1048,15.0
1049,14.0
1050,12.0
1051,18.0
1052,19.0
1053,16.0
1054,19.0
1055,12.0
1056,12.0
1057,20.0
1058,16.0
1059,13.0
1060,14.0
1061,18.0
1062,14.0
1063,16.0
1064,14.0
1065,18.0
1066,17.0
1067,19.0
1068,15.0
1069,9.0
1070,15.0
1071,19.0
1072,19.0
1073,20.0
1074,17.0
1075,15.0
1076,22.0
1077,20.0
1078,13.0
1079,18.0
1080,15.0
1081,20.0
1082,12.0
1083,14.0
1084,10.0
1085,8.0
1086,18.0
1087,14.0
1088,16.0
1089,14.0
1090,11.0
1091,16.0
1092,13.0
1093,16.0
1094,15.0
1095,7.0
1096,14.0
1097,15.0
1098,12.0
1099,12.0
1100,14.0
1101,19.0
1102,16.0
1103,17.0
1104,13.0
1105,16.0
1106,19.0
1107,18.0
1108,14.0
1109,11.0
1110,21.0
1111,20.0
1112,13.0
1113,14.0
1114,17.0
1115,19.0
1116,19.0
1117,11.0
1118,20.0
1119,7.0
1120,8.0
1121,18.0
1122,22.0
1123,11.0
1124,9.0
1125,13.0
1126,13.0
1127,18.0
1128,14.0
1129,12.0
1130,17.0
1131,18.0
1132,8.0
1133,14.0
1134,15.0
1135,19.0
1136,7.0
1137,14.0
1138,16.0
1139,16.0
1140,18.0
1141,20.0
1142,21.0
1143,10.0
1144,14.0
1145,20.0
1146,14.0
1147,1.0
1148,19.0
1149,14.0
1150,8.0
1151,12.0
1152,15.0
1153,21.0
1154,18.0
1155,19.0
1156,19.0
1157,12.0
1158,9.0
1159,11.0
1160,20.0
1161,17.0
1162,4.0
1163,19.0
1164,17.0
1165,19.0
1166,13.0
1167,15.0
1168,13.0
1169,15.0
1170,11.0
1171,15.0
1172,14.0
1173,10.0
1174,13.0
1175,13.0
1176,11.0
1177,16.0
1178,14.0
1179,15.0
1180,8.0
1181,12.0
1182,12.0
1183,13.0
1184,13.0
1185,11.0
1186,10.0
1187,14.0
1188,10.0
1189,17.0
1190,15.0
1191,7.0
1192,14.0
1193,18.0
1194,2.0
1195,16.0
1196,14.0
1197,14.0
1198,14.0
1199,17.0
1200,12.0
1201,18.0
1202,21.0
1203,14.0
1204,21.0
1205,15.0
1206,13.0
1207,4.0
1208,17.0
1209,9.0
1210,16.0
1211,17.0
1212,20.0
1213,19.0
1214,5.0
1215,21.0
1216,12.0
1217,19.0
1218,19.0
1219,22.0
1220,13.0
1221,17.0
1222,17.0
1223,23.0
1224,6.0
1225,19.0
1226,12.0
1227,19.0
1228,11.0
1229,19.0
1230,12.0
1231,11.0
1232,20.0
1233,16.0
1234,16.0
1235,3.0
1236,15.0
1237,8.0
1238,12.0
1239,15.0
1240,17.0
1241,10.0
1242,20.0
1243,19.0
1244,18.0
1245,11.0
1246,14.0
1247,12.0
1248,16.0
1249,11.0
1250,15.0
1251,18.0
1252,20.0
1253,14.0
1254,21.0
1255,18.0
1256,8.0
1257,12.0
1258,24.0
1259,17.0
1260,20.0
1261,12.0
1262,6.0
1263,16.0
1264,12.0
1265,19.0
1266,27.0
1267,17.0
1268,20.0
1269,16.0
1270,13.0
1271,15.0
1272,17.0
1273,16.0
1274,7.0
1275,19.0
1276,15.0
1277,16.0
1278,13.0
1279,17.0
1280,10.0
1281,13.0
1282,15.0
1283,13.0
1284,16.0
1285,13.0
1286,17.0
1287,19.0
1288,5.0
1289,17.0
1290,17.0
1291,13.0
1292,14.0
1293,12.0
1294,12.0
1295,9.0
1296,22.0
1297,20.0
1298,15.0
1299,14.0
1300,19.0
1301,14.0
1302,18.0
1303,4.0
1304,19.0
1305,12.0
1306,23.0
1307,18.0
1308,15.0
1309,16.0
1310,15.0
1311,20.0
1312,16.0
1313,14.0
1314,23.0
1315,16.0
1316,19.0
1317,16.0
1318,15.0
1319,15.0
1320,15.0
1321,21.0
1322,16.0
1323,5.0
1324,7.0
1325,16.0
1326,16.0
1327,16.0
1328,20.0
1329,17.0
1330,16.0
1331,25.0
1332,19.0
1333,20.0
1334,13.0
1335,13.0
1336,11.0
1337,20.0
1338,13.0
1339,16.0
1340,16.0
1341,13.0
1342,17.0
1343,18.0
1344,12.0
1345,16.0
1346,16.0
1347,8.0
1348,16.0
1349,21.0
1350,0.0
1351,4.0
1352,11.0
1353,17.0
1354,12.0
1355,11.0
1356,20.0
1357,16.0
1358,19.0
1359,15.0
1360,23.0
1361,21.0
1362,19.0
1363,13.0
1364,22.0
1365,25.0
1366,13.0
1367,13.0
1368,13.0
1369,19.0
1370,18.0
1371,10.0
1372,17.0
1373,16.0
1374,9.0
1375,10.0
1376,21.0
1377,15.0
1378,14.0
1379,18.0
1380,18.0
1381,5.0
1382,20.0
1383,2.0
1384,11.0
1385,20.0
1386,23.0
1387,10.0
1388,19.0
1389,20.0
1390,18.0
1391,18.0
1392,12.0
1393,18.0
1394,16.0
1395,20.0
1396,9.0
1397,19.0
1398,14.0
1399,9.0
1400,18.0
1401,6.0
1402,13.0
1403,17.0
1404,18.0
1405,13.0
1406,11.0
1407,20.0
1408,17.0
1409,17.0
1410,13.0
1411,10.0
1412,7.0
1413,14.0
1414,14.0
1415,21.0
1416,14.0
1417,7.0
1418,12.0
1419,18.0
1420,16.0
1421,18.0
1422,21.0
1423,21.0
1424,12.0
1425,20.0
1426,8.0
1427,12.0
1428,14.0
1429,16.0
1430,16.0
1431,22.0
1432,18.0
1433,18.0
1434,21.0
1435,15.0
1436,13.0
1437,15.0
1438,15.0
1439,14.0
1440,11.0
1441,10.0
1442,14.0
1443,20.0
1444,7.0
1445,1.0
1446,24.0
1447,17.0
1448,18.0
1449,15.0
1450,17.0
1451,19.0
1452,11.0
1453,11.0
1454,17.0
1455,20.0
1456,17.0
1457,10.0
1458,12.0
1459,17.0
1460,17.0
1461,15.0
1462,18.0
1463,19.0
1464,9.0
1465,18.0
1466,17.0
1467,15.0
1468,13.0
1469,13.0
1470,12.0
1471,20.0
1472,14.0
1473,13.0
1474,18.0
1475,19.0
1476,19.0
1477,17.0
1478,14.0
1479,14.0
1480,15.0
1481,16.0
1482,13.0
1483,16.0
1484,13.0
1485,15.0
1486,17.0
1487,14.0
1488,18.0
1489,7.0
1490,17.0
1491,7.0
1492,17.0
1493,21.0
1494,15.0
1495,19.0
1496,15.0
1497,16.0
1498,18.0
1499,4.0
1500,13.0
1501,8.0
1502,16.0
1503,15.0
1504,9.0
1505,8.0
1506,22.0
1507,12.0
1508,18.0
1509,18.0
1510,18.0
1511,16.0
1512,17.0
1513,8.0
1514,13.0
1515,20.0
1516,8.0
1517,20.0
1518,18.0
1519,8.0
1520,16.0
1521,11.0
1522,19.0
1523,9.0
1524,14.0
1525,12.0
1526,12.0
1527,22.0
1528,3.0
1529,15.0
1530,21.0
1531,7.0
1532,16.0
1533,10.0
1534,13.0
1535,13.0
1536,18.0
1537,19.0
1538,19.0
1539,5.0
1540,16.0
1541,15.0
1542,18.0
1543,17.0
1544,17.0
1545,17.0
1546,2.0
1547,13.0
1548,11.0
1549,16.0
1550,8.0
1551,17.0
1552,2.0
1553,15.0
1554,14.0
1555,11.0
1556,10.0
1557,15.0
1558,18.0
1559,17.0
1560,16.0
1561,15.0
1562,18.0
1563,17.0
1564,9.0
1565,20.0
1566,14.0
1567,11.0
1568,19.0
1569,16.0
1570,15.0
1571,13.0
1572,24.0
1573,21.0
1574,5.0
1575,17.0
1576,21.0
1577,10.0
1578,22.0
1579,13.0
1580,9.0
1581,18.0
1582,18.0
1583,17.0
1584,17.0
1585,16.0
1586,8.0
1587,13.0
1588,11.0
1589,22.0
1590,13.0
1591,5.0
1592,17.0
1593,24.0
1594,18.0
1595,16.0
1596,18.0
1597,16.0
1598,8.0
1599,11.0
1600,5.0
1601,8.0
1602,11.0
1603,23.0
1604,22.0
1605,17.0
1606,14.0
1607,6.0
1608,9.0
1609,15.0
1610,20.0
1611,7.0
1612,19.0
1613,16.0
1614,9.0
1615,13.0
1616,14.0
1617,17.0
1618,3.0
1619,21.0
1620,13.0
1621,12.0
1622,4.0
1623,10.0
1624,12.0
1625,14.0
1626,14.0
1627,21.0
1628,15.0
1629,19.0
1630,7.0
1631,15.0
1632,24.0
1633,15.0
1634,14.0
1635,13.0
1636,24.0
1637,18.0
1638,13.0
1639,17.0
1640,13.0
1641,14.0
1642,9.0
1643,15.0
1644,17.0
1645,14.0
1646,18.0
1647,15.0
1648,12.0
1649,13.0
1650,9.0
1651,6.0
1652,12.0
1653,17.0
1654,13.0
1655,20.0
1656,12.0
1657,1.0
1658,8.0
1659,17.0
1660,16.0
1661,19.0
1662,21.0
1663,22.0
1664,21.0
1665,15.0
1666,19.0
1667,15.0
1668,10.0
1669,14.0
1670,14.0
1671,22.0
1672,9.0
1673,14.0
1674,20.0
1675,22.0
1676,11.0
1677,17.0
1678,20.0
1679,23.0
1680,12.0
1681,12.0
1682,8.0
1683,21.0
1684,12.0
1685,17.0
1686,18.0
1687,15.0
1688,17.0
1689,14.0
1690,20.0
1691,19.0
1692,14.0
1693,14.0
1694,15.0
1695,16.0
1696,7.0
1697,18.0
1698,19.0
1699,6.0
1700,13.0
1701,24.0
1702,18.0
1703,18.0
1704,16.0
1705,16.0
1706,8.0
1707,24.0
1708,4.0
1709,17.0
1710,10.0
1711,14.0
1712,12.0
1713,13.0
1714,15.0
1715,20.0
1716,16.0
1717,18.0
1718,19.0
1719,11.0
1720,15.0
1721,14.0
1722,21.0
1723,23.0
1724,18.0
1725,14.0
1726,20.0
1727,13.0
1728,19.0
1729,16.0
1730,15.0
1731,23.0
1732,17.0
1733,9.0
1734,13.0
1735,11.0
1736,12.0
1737,5.0
1738,14.0
1739,21.0
1740,16.0
1741,21.0
1742,20.0
1743,15.0
1744,17.0
1745,17.0
1746,21.0
1747,18.0
1748,10.0
1749,16.0
1750,18.0
1751,20.0
1752,20.0
1753,22.0
1754,11.0
1755,18.0
1756,14.0
1757,9.0
1758,15.0
1759,12.0
1760,16.0
1761,21.0
1762,18.0
1763,14.0
1764,16.0
1765,19.0
1766,16.0
1767,12.0
1768,6.0
1769,18.0
1770,19.0
1771,12.0
1772,23.0
1773,11.0
1774,19.0
1775,15.0
1776,20.0
1777,15.0
1778,11.0
1779,11.0
1780,19.0
1781,17.0
1782,17.0
1783,14.0
1784,16.0
1785,16.0
1786,20.0
1787,19.0
1788,14.0
1789,12.0
1790,14.0
1791,19.0
1792,9.0
1793,14.0
1794,15.0
1795,13.0
1796,22.0
1797,15.0
1798,9.0
1799,8.0
1800,17.0
1801,15.0
1802,12.0
1803,19.0
1804,13.0
1805,7.0
1806,13.0
1807,6.0
1808,16.0
1809,11.0
1810,17.0
1811,10.0
1812,10.0
1813,20.0
1814,19.0
1815,8.0
1816,13.0
1817,20.0
1818,18.0
1819,18.0
1820,12.0
1821,14.0
1822,9.0
1823,21.0
1824,19.0
1825,12.0
1826,17.0
1827,21.0
1828,23.0
1829,5.0
1830,15.0
1831,13.0
1832,17.0
1833,12.0
1834,18.0
1835,11.0
1836,16.0
1837,19.0
1838,14.0
1839,12.0
1840,10.0
1841,24.0
1842,14.0
1843,17.0
1844,15.0
1845,7.0
1846,24.0
1847,18.0
1848,18.0
1849,16.0
1850,20.0
1851,10.0
1852,15.0
1853,16.0
1854,13.0
1855,1.0
1856,8.0
1857,23.0
1858,13.0
1859,12.0
1860,11.0
1861,12.0
1862,17.0
1863,11.0
1864,17.0
1865,9.0
1866,13.0
1867,17.0
1868,8.0
1869,11.0
1870,18.0
1871,17.0
1872,15.0
1873,18.0
1874,18.0
1875,17.0
1876,14.0
1877,18.0
1878,9.0
1879,18.0
1880,19.0
1881,25.0
1882,13.0
1883,19.0
1884,17.0
1885,10.0
1886,16.0
1887,11.0
1888,14.0
1889,12.0
1890,18.0
1891,13.0
1892,18.0
1893,12.0
1894,15.0
1895,20.0
1896,18.0
1897,11.0
1898,2.0
1899,5.0
1900,7.0
1901,22.0
1902,14.0
1903,12.0
1904,12.0
1905,17.0
1906,13.0
1907,9.0
1908,17.0
1909,16.0
1910,18.0
1911,17.0
1912,19.0
1913,0.0
1914,12.0
1915,10.0
1916,14.0
1917,11.0
1918,22.0
1919,12.0
1920,22.0
1921,14.0
1922,17.0
1923,15.0
1924,6.0
1925,12.0
1926,7.0
1927,16.0
1928,20.0
1929,21.0
1930,9.0
1931,4.0
1932,15.0
1933,11.0
1934,21.0
1935,22.0
1936,15.0
1937,11.0
1938,17.0
1939,18.0
1940,20.0
1941,14.0
1942,15.0
1943,10.0
1944,18.0
1945,16.0
1946,12.0
1947,4.0
1948,11.0
1949,2.0
1950,21.0
1951,13.0
1952,20.0
1953,12.0
1954,17.0
1955,19.0
1956,16.0
1957,16.0
1958,14.0
1959,12.0
1960,23.0
1961,11.0
1962,14.0
1963,16.0
1964,13.0
1965,23.0
1966,13.0
1967,13.0
1968,16.0
1969,8.0
1970,11.0
1971,8.0
1972,21.0
1973,20.0
1974,12.0
1975,15.0
1976,17.0
1977,19.0
1978,14.0
1979,15.0
1980,20.0
1981,18.0
1982,18.0
1983,11.0
1984,12.0
1985,15.0
1986,16.0
1987,7.0
1988,17.0
1989,11.0
1990,17.0
1991,14.0
1992,13.0
1993,6.0
1994,13.0
1995,19.0
1996,23.0
1997,16.0
1998,14.0
1999,18.0
